TimeStamp(ms), Command ID, Data
25278, Debug, 0.00000000000000000000
25279, Adv. Debug (4), -0.53643798828125000000
25524, Delta TOF, 0.00000000001318767318
25525, Absolute TOF UPS, 0.00001901947507576551
25526, Absolute TOF DNS, 0.00001902300755318720
25527, Volume Flow Rate, 0.46427917480468750000
25528, Debug, 0.00000000000000000000
25529, Adv. Debug (4), 0.46427917480468750000
25775, Delta TOF, -0.00000000003888089850
25776, Absolute TOF UPS, 0.00001902195981529076
25777, Absolute TOF DNS, 0.00001902239455375820
25778, Volume Flow Rate, -1.36917114257812500000
25779, Debug, 0.00000000000000000000
25780, Adv. Debug (4), -1.36917114257812500000
26024, Delta TOF, 0.00000000003598188414
26025, Absolute TOF UPS, 0.00001902241274365224
26026, Absolute TOF DNS, 0.00001902195617731195
26027, Volume Flow Rate, 1.26687622070312500000
26028, Debug, 0.00000000000000000000
26029, Adv. Debug (4), 1.26687622070312500000
26275, Delta TOF, 0.00000000000278532752
26276, Absolute TOF UPS, 0.00001902340045489837
26277, Absolute TOF DNS, 0.00001902068106574006
26278, Volume Flow Rate, 0.09797668457031250000
26279, Debug, 0.00000000000000000000
26280, Adv. Debug (4), 0.09797668457031250000
26526, Delta TOF, 0.00000000000505906428
26527, Absolute TOF UPS, 0.00001902298936329316
26528, Absolute TOF DNS, 0.00001901772884593811
26529, Volume Flow Rate, 0.17808532714843750000
26530, Debug, 0.00000000000000000000
26531, Adv. Debug (4), 0.17808532714843750000
26775, Delta TOF, -0.00000000001779199010
26776, Absolute TOF UPS, 0.00001902298936329316
26777, Absolute TOF DNS, 0.00001901809446280822
26778, Volume Flow Rate, -0.62644958496093750000
26779, Debug, 0.00000000000000000000
26780, Adv. Debug (4), -0.62644958496093750000
27025, Delta TOF, -0.00000000000403588274
27026, Absolute TOF UPS, 0.00001902239455375820
27027, Absolute TOF DNS, 0.00001902239455375820
27028, Volume Flow Rate, -0.14193725585937500000
27029, Debug, 0.00000000000000000000
27030, Adv. Debug (4), -0.14193725585937500000
27276, Delta TOF, 0.00000000002904698704
27277, Absolute TOF UPS, 0.00001902195617731195
27278, Absolute TOF DNS, 0.00001901939867821056
27279, Volume Flow Rate, 1.02287292480468750000
27280, Debug, 0.00000000000000000000
27281, Adv. Debug (4), 1.02287292480468750000
27525, Delta TOF, 0.00000000001773514668
27526, Absolute TOF UPS, 0.00001902068106574006
27527, Absolute TOF DNS, 0.00001901685209304560
27528, Volume Flow Rate, 0.62469482421875000000
27529, Debug, 0.00000000000000000000
27530, Adv. Debug (4), 0.62469482421875000000
27775, Delta TOF, 0.00000000001426769813
27776, Absolute TOF UPS, 0.00001902431358757895
27777, Absolute TOF DNS, 0.00001902195981529076
27778, Volume Flow Rate, 0.50219726562500000000
27779, Debug, 0.00000000000000000000
27780, Adv. Debug (4), 0.50219726562500000000
28026, Delta TOF, -0.00000000001824673745
28027, Absolute TOF UPS, 0.00001902238182083238
28028, Absolute TOF DNS, 0.00001901546602312010
28029, Volume Flow Rate, -0.64259338378906250000
28030, Debug, 0.00000000000000000000
28031, Adv. Debug (4), -0.64259338378906250000
28275, Delta TOF, 0.00000000000528643795
28276, Absolute TOF UPS, 0.00001902300027722959
28277, Absolute TOF DNS, 0.00001902237090689596
28278, Volume Flow Rate, 0.18606567382812500000
28279, Debug, 0.00000000000000000000
28280, Adv. Debug (4), 0.18606567382812500000
28525, Delta TOF, 0.00000000002262368071
28526, Absolute TOF UPS, 0.00001902239091577940
28527, Absolute TOF DNS, 0.00001902338590298314
28528, Volume Flow Rate, 0.79655456542968750000
28529, Debug, 0.00000000000000000000
28530, Adv. Debug (4), 0.79655456542968750000
28776, Delta TOF, -0.00000000001006128514
28777, Absolute TOF UPS, 0.00001901933137560263
28778, Absolute TOF DNS, 0.00001902195617731195
28779, Volume Flow Rate, -0.35424804687500000000
28780, Debug, 0.00000000000000000000
28781, Adv. Debug (4), -0.35424804687500000000
29025, Delta TOF, -0.00000000002739852789
29026, Absolute TOF UPS, 0.00001902348049043212
29027, Absolute TOF DNS, 0.00001902239091577940
29028, Volume Flow Rate, -0.96456909179687500000
29029, Debug, 0.00000000000000000000
29030, Adv. Debug (4), -0.96456909179687500000
29275, Delta TOF, -0.00000000002677325028
29276, Absolute TOF UPS, 0.00001902300027722959
29277, Absolute TOF DNS, 0.00001902240182971582
29278, Volume Flow Rate, -0.94259643554687500000
29279, Debug, 0.00000000000000000000
29280, Adv. Debug (4), -0.94259643554687500000
29526, Delta TOF, -0.00000000001489297574
29527, Absolute TOF UPS, 0.00001901697760331444
29528, Absolute TOF DNS, 0.00001902195617731195
29529, Volume Flow Rate, -0.52456665039062500000
29530, Debug, 0.00000000000000000000
29531, Adv. Debug (4), -0.52456665039062500000
29775, Delta TOF, -0.00000000002660272003
29776, Absolute TOF UPS, 0.00001902064650494140
29777, Absolute TOF DNS, 0.00001902300755318720
29778, Volume Flow Rate, -0.93675231933593750000
29779, Debug, 0.00000000000000000000
29780, Adv. Debug (4), -0.93675231933593750000
30025, Delta TOF, 0.00000000000164845915
30026, Absolute TOF UPS, 0.00001902068106574006
30027, Absolute TOF DNS, 0.00001902195981529076
30028, Volume Flow Rate, 0.05793762207031250000
30029, Debug, 0.00000000000000000000
30030, Adv. Debug (4), 0.05793762207031250000
30276, Delta TOF, 0.00000000001944044925
30277, Absolute TOF UPS, 0.00001902196345326956
30278, Absolute TOF DNS, 0.00001902064650494140
30279, Volume Flow Rate, 0.68457031250000000000
30280, Debug, 0.00000000000000000000
30281, Adv. Debug (4), 0.68457031250000000000
30525, Delta TOF, -0.00000000001881517164
30526, Absolute TOF UPS, 0.00001902064286696259
30527, Absolute TOF DNS, 0.00001901935320347548
30528, Volume Flow Rate, -0.66261291503906250000
30529, Debug, 0.00000000000000000000
30530, Adv. Debug (4), -0.66261291503906250000
30775, Delta TOF, -0.00000000001665512173
30776, Absolute TOF UPS, 0.00001902296571643092
30777, Absolute TOF DNS, 0.00001902060466818512
30778, Volume Flow Rate, -0.58639526367187500000
30779, Debug, 0.00000000000000000000
30780, Adv. Debug (4), -0.58639526367187500000
31026, Delta TOF, 0.00000000000522959454
31027, Absolute TOF UPS, 0.00001902195617731195
31028, Absolute TOF DNS, 0.00001902196345326956
31029, Volume Flow Rate, 0.18411254882812500000
31030, Debug, 0.00000000000000000000
31031, Adv. Debug (4), 0.18411254882812500000
31275, Delta TOF, -0.00000000002614797268
31276, Absolute TOF UPS, 0.00001902196345326956
31277, Absolute TOF DNS, 0.00001902053190860897
31278, Volume Flow Rate, -0.92082214355468750000
31279, Debug, 0.00000000000000000000
31280, Adv. Debug (4), -0.92082214355468750000
31525, Delta TOF, -0.00000000002557953849
31526, Absolute TOF UPS, 0.00001901373798318673
31527, Absolute TOF DNS, 0.00001902057010738645
31528, Volume Flow Rate, -0.90118408203125000000
31529, Debug, 0.00000000000000000000
31530, Adv. Debug (4), -0.90118408203125000000
31776, Delta TOF, 0.00000000000022737368
31777, Absolute TOF UPS, 0.00001901933137560263
31778, Absolute TOF DNS, 0.00001902433177747298
31779, Volume Flow Rate, 0.00796508789062500000
31780, Debug, 0.00000000000000000000
31781, Adv. Debug (4), 0.00796508789062500000
32025, Delta TOF, -0.00000000001767830327
32026, Absolute TOF UPS, 0.00001902195981529076
32027, Absolute TOF DNS, 0.00001902487383631524
32028, Volume Flow Rate, -0.62237548828125000000
32029, Debug, 0.00000000000000000000
32030, Adv. Debug (4), -0.62237548828125000000
32276, Delta TOF, -0.00000000002160049917
32277, Absolute TOF UPS, 0.00001902064650494140
32278, Absolute TOF DNS, 0.00001902341682580300
32279, Volume Flow Rate, -0.76060485839843750000
32280, Debug, 0.00000000000000000000
32281, Adv. Debug (4), -0.76060485839843750000
32525, Delta TOF, -0.00000000002489741746
32526, Absolute TOF UPS, 0.00001902195981529076
32527, Absolute TOF DNS, 0.00001901795803860296
32528, Volume Flow Rate, -0.87687683105468750000
32529, Debug, 0.00000000000000000000
32530, Adv. Debug (4), -0.87687683105468750000
32775, Delta TOF, 0.00000000000528643795
32776, Absolute TOF UPS, 0.00001902238182083238
32777, Absolute TOF DNS, 0.00001902196345326956
32778, Volume Flow Rate, 0.18606567382812500000
32779, Debug, 0.00000000000000000000
32780, Adv. Debug (4), 0.18606567382812500000
33026, Delta TOF, 0.00000000002302158464
33027, Absolute TOF UPS, 0.00001902235999295954
33028, Absolute TOF DNS, 0.00001902195981529076
33029, Volume Flow Rate, 0.81056213378906250000
33030, Debug, 0.00000000000000000000
33031, Adv. Debug (4), 0.81056213378906250000
33275, Delta TOF, -0.00000000002273736754
33276, Absolute TOF UPS, 0.00001902300755318720
33277, Absolute TOF DNS, 0.00001902053190860897
33278, Volume Flow Rate, -0.80065917968750000000
33279, Debug, 0.00000000000000000000
33280, Adv. Debug (4), -0.80065917968750000000
33525, Delta TOF, -0.00000000002575006874
33526, Absolute TOF UPS, 0.00001902237818285357
33527, Absolute TOF DNS, 0.00001902057010738645
33528, Volume Flow Rate, -0.90681457519531250000
33529, Debug, 0.00000000000000000000
33530, Adv. Debug (4), -0.90681457519531250000
33776, Delta TOF, -0.00000000001728039933
33777, Absolute TOF UPS, 0.00001902300755318720
33778, Absolute TOF DNS, 0.00001901933137560263
33779, Volume Flow Rate, -0.60856628417968750000
33780, Debug, 0.00000000000000000000
33781, Adv. Debug (4), -0.60856628417968750000
34025, Delta TOF, -0.00000000000977706804
34026, Absolute TOF UPS, 0.00001902195981529076
34027, Absolute TOF DNS, 0.00001902238182083238
34028, Volume Flow Rate, -0.34414672851562500000
34029, Debug, 0.00000000000000000000
34030, Adv. Debug (4), -0.34414672851562500000
34275, Delta TOF, 0.00000000000324007488
34276, Absolute TOF UPS, 0.00001902195981529076
34277, Absolute TOF DNS, 0.00001901479481603019
34278, Volume Flow Rate, 0.11412048339843750000
34279, Debug, 0.00000000000000000000
34280, Adv. Debug (4), 0.11412048339843750000
34526, Delta TOF, -0.00000000001074340616
34527, Absolute TOF UPS, 0.00001902300027722959
34528, Absolute TOF DNS, 0.00001902338590298314
34529, Volume Flow Rate, -0.37817382812500000000
34530, Debug, 0.00000000000000000000
34531, Adv. Debug (4), -0.37817382812500000000
34775, Delta TOF, -0.00000000000619593266
34776, Absolute TOF UPS, 0.00001902300027722959
34777, Absolute TOF DNS, 0.00001901809446280822
34778, Volume Flow Rate, -0.21815490722656250000
34779, Debug, 0.00000000000000000000
34780, Adv. Debug (4), -0.21815490722656250000
35025, Delta TOF, -0.00000000003456079867
35026, Absolute TOF UPS, 0.00001901697760331444
35027, Absolute TOF DNS, 0.00001902398435049690
35028, Volume Flow Rate, -1.21711730957031250000
35029, Debug, 0.00000000000000000000
35030, Adv. Debug (4), -1.21711730957031250000
35276, Delta TOF, 0.00000000001648459147
35277, Absolute TOF UPS, 0.00001901933137560263
35278, Absolute TOF DNS, 0.00001902195617731195
35279, Volume Flow Rate, 0.58055114746093750000
35280, Debug, 0.00000000000000000000
35281, Adv. Debug (4), 0.58055114746093750000
35525, Delta TOF, -0.00000000000346744855
35526, Absolute TOF UPS, 0.00001901939867821056
35527, Absolute TOF DNS, 0.00001902446456369944
35528, Volume Flow Rate, -0.12210083007812500000
35529, Debug, 0.00000000000000000000
35530, Adv. Debug (4), -0.12210083007812500000
35775, Delta TOF, 0.00000000001671196515
35776, Absolute TOF UPS, 0.00001902196345326956
35777, Absolute TOF DNS, 0.00001902239091577940
35778, Volume Flow Rate, 0.58833312988281250000
35779, Debug, 0.00000000000000000000
35780, Adv. Debug (4), 0.58833312988281250000
36026, Delta TOF, 0.00000000000142108547
36027, Absolute TOF UPS, 0.00001901578616525512
36028, Absolute TOF DNS, 0.00001902240182971582
36029, Volume Flow Rate, 0.04995727539062500000
36030, Debug, 0.00000000000000000000
36031, Adv. Debug (4), 0.04995727539062500000
36276, Delta TOF, -0.00000000003393552106
36277, Absolute TOF UPS, 0.00001902240182971582
36278, Absolute TOF DNS, 0.00001902488111227285
36279, Volume Flow Rate, -1.19476318359375000000
36280, Debug, 0.00000000000000000000
36281, Adv. Debug (4), -1.19476318359375000000
36525, Delta TOF, -0.00000000001460875865
36526, Absolute TOF UPS, 0.00001901806899695657
36527, Absolute TOF DNS, 0.00001902302392409183
36528, Volume Flow Rate, -0.51446533203125000000
36529, Debug, 0.00000000000000000000
36530, Adv. Debug (4), -0.51446533203125000000
36775, Delta TOF, -0.00000000001352873369
36776, Absolute TOF UPS, 0.00001902196345326956
36777, Absolute TOF DNS, 0.00001902195617731195
36778, Volume Flow Rate, -0.47634887695312500000
36779, Debug, 0.00000000000000000000
36780, Adv. Debug (4), -0.47634887695312500000
37026, Delta TOF, 0.00000000000767386155
37027, Absolute TOF UPS, 0.00001902195981529076
37028, Absolute TOF DNS, 0.00001902238182083238
37029, Volume Flow Rate, 0.27005004882812500000
37030, Debug, 0.00000000000000000000
37031, Adv. Debug (4), 0.27005004882812500000
37275, Delta TOF, 0.00000000000579802872
37276, Absolute TOF UPS, 0.00001902240182971582
37277, Absolute TOF DNS, 0.00001902337135106791
37278, Volume Flow Rate, 0.20414733886718750000
37279, Debug, 0.00000000000000000000
37280, Adv. Debug (4), 0.20414733886718750000
37525, Delta TOF, -0.00000000000466116035
37526, Absolute TOF UPS, 0.00001902303120004945
37527, Absolute TOF DNS, 0.00001902300755318720
37528, Volume Flow Rate, -0.16410827636718750000
37529, Debug, 0.00000000000000000000
37530, Adv. Debug (4), -0.16410827636718750000
37776, Delta TOF, 0.00000000000363797881
37777, Absolute TOF UPS, 0.00001902239091577940
37778, Absolute TOF DNS, 0.00001902238182083238
37779, Volume Flow Rate, 0.12792968750000000000
37780, Debug, 0.00000000000000000000
37781, Adv. Debug (4), 0.12792968750000000000
38025, Delta TOF, -0.00000000002427213985
38026, Absolute TOF UPS, 0.00001902436270029284
38027, Absolute TOF DNS, 0.00001901819450722542
38028, Volume Flow Rate, -0.85470581054687500000
38029, Debug, 0.00000000000000000000
38030, Adv. Debug (4), -0.85470581054687500000
38276, Delta TOF, -0.00000000001443822839
38276, Absolute TOF UPS, 0.00001902195981529076
38277, Absolute TOF DNS, 0.00001901646282931324
38278, Volume Flow Rate, -0.50843811035156250000
38279, Debug, 0.00000000000000000000
38280, Adv. Debug (4), -0.50843811035156250000
38526, Delta TOF, -0.00000000003461764209
38527, Absolute TOF UPS, 0.00001902398435049690
38528, Absolute TOF DNS, 0.00001902433177747298
38529, Volume Flow Rate, -1.21867370605468750000
38530, Debug, 0.00000000000000000000
38531, Adv. Debug (4), -1.21867370605468750000
38775, Delta TOF, 0.00000000000608224582
38776, Absolute TOF UPS, 0.00001902195981529076
38777, Absolute TOF DNS, 0.00001901935320347548
38778, Volume Flow Rate, 0.21405029296875000000
38779, Debug, 0.00000000000000000000
38780, Adv. Debug (4), 0.21405029296875000000
39025, Delta TOF, -0.00000000002364686225
39026, Absolute TOF UPS, 0.00001902053190860897
39027, Absolute TOF DNS, 0.00001902071198855992
39028, Volume Flow Rate, -0.83273315429687500000
39029, Debug, 0.00000000000000000000
39030, Adv. Debug (4), -0.83273315429687500000
39275, Delta TOF, -0.00000000002864908311
39276, Absolute TOF UPS, 0.00001901947507576551
39277, Absolute TOF DNS, 0.00001901421819638927
39278, Volume Flow Rate, -1.00927734375000000000
39279, Debug, 0.00000000000000000000
39280, Adv. Debug (4), -1.00927734375000000000
39526, Delta TOF, 0.00000000000056843419
39527, Absolute TOF UPS, 0.00001902196345326956
39528, Absolute TOF DNS, 0.00001901722862385213
39529, Volume Flow Rate, 0.01982116699218750000
39530, Debug, 0.00000000000000000000
39531, Adv. Debug (4), 0.01982116699218750000
39775, Delta TOF, -0.00000000000147792889
39776, Absolute TOF UPS, 0.00001901935320347548
39777, Absolute TOF DNS, 0.00001902057010738645
39778, Volume Flow Rate, -0.05192565917968750000
39779, Debug, 0.00000000000000000000
39780, Adv. Debug (4), -0.05192565917968750000
40025, Delta TOF, -0.00000000001165290087
40026, Absolute TOF UPS, 0.00001901461655506864
40027, Absolute TOF DNS, 0.00001902436270029284
40028, Volume Flow Rate, -0.41044616699218750000
40029, Debug, 0.00000000000000000000
40030, Adv. Debug (4), -0.41044616699218750000
40276, Delta TOF, -0.00000000001705302566
40277, Absolute TOF UPS, 0.00001902057010738645
40278, Absolute TOF DNS, 0.00001901562245620880
40279, Volume Flow Rate, -0.60060119628906250000
40280, Debug, 0.00000000000000000000
40281, Adv. Debug (4), -0.60060119628906250000
40525, Delta TOF, 0.00000000000414956958
40526, Absolute TOF UPS, 0.00001902300755318720
40527, Absolute TOF DNS, 0.00001902237818285357
40528, Volume Flow Rate, 0.14601135253906250000
40529, Debug, 0.00000000000000000000
40530, Adv. Debug (4), 0.14601135253906250000
40775, Delta TOF, -0.00000000001369926395
40776, Absolute TOF UPS, 0.00001901421819638927
40777, Absolute TOF DNS, 0.00001902302392409183
40778, Volume Flow Rate, -0.48257446289062500000
40779, Debug, 0.00000000000000000000
40780, Adv. Debug (4), -0.48257446289062500000
41026, Delta TOF, 0.00000000000454747351
41027, Absolute TOF UPS, 0.00001902239091577940
41028, Absolute TOF DNS, 0.00001902239455375820
41029, Volume Flow Rate, 0.16000366210937500000
41030, Debug, 0.00000000000000000000
41031, Adv. Debug (4), 0.16000366210937500000
41275, Delta TOF, -0.00000000005456968211
41276, Absolute TOF UPS, 0.00001902195981529076
41277, Absolute TOF DNS, 0.00001901933137560263
41278, Volume Flow Rate, -1.92192077636718750000
41279, Debug, 0.00000000000000000000
41280, Adv. Debug (4), -1.92192077636718750000
41525, Delta TOF, 0.00000000000420641300
41526, Absolute TOF UPS, 0.00001901685209304560
41527, Absolute TOF DNS, 0.00001902380972751416
41528, Volume Flow Rate, 0.14814758300781250000
41529, Debug, 0.00000000000000000000
41530, Adv. Debug (4), 0.14814758300781250000
41776, Delta TOF, -0.00000000005064748620
41777, Absolute TOF UPS, 0.00001902300755318720
41778, Absolute TOF DNS, 0.00001902057010738645
41779, Volume Flow Rate, -1.78349304199218750000
41780, Debug, 0.00000000000000000000
41781, Adv. Debug (4), -1.78349304199218750000
42025, Delta TOF, -0.00000000003291233952
42026, Absolute TOF UPS, 0.00001902383155538701
42027, Absolute TOF DNS, 0.00001902195981529076
42028, Volume Flow Rate, -1.15879821777343750000
42029, Debug, 0.00000000000000000000
42030, Adv. Debug (4), -1.15879821777343750000
42275, Delta TOF, 0.00000000002489741746
42276, Absolute TOF UPS, 0.00001902195617731195
42277, Absolute TOF DNS, 0.00001902239455375820
42278, Volume Flow Rate, 0.87666320800781250000
42279, Debug, 0.00000000000000000000
42280, Adv. Debug (4), 0.87666320800781250000
42526, Delta TOF, -0.00000000004632738637
42527, Absolute TOF UPS, 0.00001902238182083238
42528, Absolute TOF DNS, 0.00001902340045489837
42529, Volume Flow Rate, -1.63125610351562500000
42530, Debug, 0.00000000000000000000
42531, Adv. Debug (4), -1.63125610351562500000
42775, Delta TOF, 0.00000000002609112926
42776, Absolute TOF UPS, 0.00001902443545986898
42777, Absolute TOF DNS, 0.00001902195981529076
42778, Volume Flow Rate, 0.91865539550781250000
42779, Debug, 0.00000000000000000000
42780, Adv. Debug (4), 0.91865539550781250000
43026, Delta TOF, -0.00000000002052047421
43027, Absolute TOF UPS, 0.00001902053190860897
43028, Absolute TOF DNS, 0.00001902195981529076
43029, Volume Flow Rate, -0.72250366210937500000
43030, Debug, 0.00000000000000000000
43031, Adv. Debug (4), -0.72250366210937500000
43275, Delta TOF, -0.00000000002006572686
43276, Absolute TOF UPS, 0.00001902196345326956
43277, Absolute TOF DNS, 0.00001902433177747298
43278, Volume Flow Rate, -0.70635986328125000000
43279, Debug, 0.00000000000000000000
43280, Adv. Debug (4), -0.70635986328125000000
43525, Delta TOF, -0.00000000000079580786
43526, Absolute TOF UPS, 0.00001902298936329316
43527, Absolute TOF DNS, 0.00001901809446280822
43528, Volume Flow Rate, -0.02799987792968750000
43529, Debug, 0.00000000000000000000
43530, Adv. Debug (4), -0.02799987792968750000
43777, Delta TOF, 0.00000000000079580786
43778, Absolute TOF UPS, 0.00001901933137560263
43779, Absolute TOF DNS, 0.00001902196345326956
43780, Volume Flow Rate, 0.02798461914062500000
43781, Debug, 0.00000000000000000000
43782, Adv. Debug (4), 0.02798461914062500000
44026, Delta TOF, -0.00000000003967670636
44027, Absolute TOF UPS, 0.00001902302392409183
44028, Absolute TOF DNS, 0.00001901933137560263
44029, Volume Flow Rate, -1.39717102050781250000
44030, Debug, 0.00000000000000000000
44031, Adv. Debug (4), -1.39717102050781250000
44276, Delta TOF, -0.00000000000636646291
44277, Absolute TOF UPS, 0.00001902195981529076
44278, Absolute TOF DNS, 0.00001902341682580300
44279, Volume Flow Rate, -0.22418212890625000000
44280, Debug, 0.00000000000000000000
44281, Adv. Debug (4), -0.22418212890625000000
44527, Delta TOF, -0.00000000003211653166
44528, Absolute TOF UPS, 0.00001902341682580300
44529, Absolute TOF DNS, 0.00001902344592963345
44530, Volume Flow Rate, -1.13079833984375000000
44531, Debug, 0.00000000000000000000
44532, Adv. Debug (4), -1.13079833984375000000
44776, Delta TOF, -0.00000000000005684342
44777, Absolute TOF UPS, 0.00001901955147332046
44778, Absolute TOF DNS, 0.00001901925134006888
44779, Volume Flow Rate, -0.00195312500000000000
44780, Debug, 0.00000000000000000000
44781, Adv. Debug (4), -0.00195312500000000000
45026, Delta TOF, 0.00000000000096633812
45027, Absolute TOF UPS, 0.00001902195981529076
45028, Absolute TOF DNS, 0.00001902195981529076
45029, Volume Flow Rate, 0.03401184082031250000
45030, Debug, 0.00000000000000000000
45031, Adv. Debug (4), 0.03401184082031250000
45277, Delta TOF, -0.00000000000636646291
45278, Absolute TOF UPS, 0.00001902302392409183
45279, Absolute TOF DNS, 0.00001902240182971582
45280, Volume Flow Rate, -0.22418212890625000000
45281, Debug, 0.00000000000000000000
45282, Adv. Debug (4), -0.22418212890625000000
45526, Delta TOF, -0.00000000001500666258
45527, Absolute TOF UPS, 0.00001902068834169768
45528, Absolute TOF DNS, 0.00001902053190860897
45529, Volume Flow Rate, -0.52845764160156250000
45530, Debug, 0.00000000000000000000
45531, Adv. Debug (4), -0.52845764160156250000
45776, Delta TOF, 0.00000000000778754838
45777, Absolute TOF UPS, 0.00001902053190860897
45778, Absolute TOF DNS, 0.00001902298936329316
45779, Volume Flow Rate, 0.27413940429687500000
45780, Debug, 0.00000000000000000000
45781, Adv. Debug (4), 0.27413940429687500000
46027, Delta TOF, -0.00000000003694822226
46028, Absolute TOF UPS, 0.00001902340045489837
46029, Absolute TOF DNS, 0.00001902239455375820
46030, Volume Flow Rate, -1.30091857910156250000
46031, Debug, 0.00000000000000000000
46032, Adv. Debug (4), -1.30091857910156250000
46276, Delta TOF, 0.00000000002455635695
46277, Absolute TOF UPS, 0.00001901948780869134
46278, Absolute TOF DNS, 0.00001902057010738645
46279, Volume Flow Rate, 0.86480712890625000000
46280, Debug, 0.00000000000000000000
46281, Adv. Debug (4), 0.86480712890625000000
46526, Delta TOF, -0.00000000001671196515
46527, Absolute TOF UPS, 0.00001902239091577940
46528, Absolute TOF DNS, 0.00001902057010738645
46529, Volume Flow Rate, -0.58854675292968750000
46530, Debug, 0.00000000000000000000
46531, Adv. Debug (4), -0.58854675292968750000
46777, Delta TOF, -0.00000000001040234565
46778, Absolute TOF UPS, 0.00001902195981529076
46779, Absolute TOF DNS, 0.00001901661016745493
46780, Volume Flow Rate, -0.36630249023437500000
46781, Debug, 0.00000000000000000000
46782, Adv. Debug (4), -0.36630249023437500000
47026, Delta TOF, -0.00000000001801936378
47027, Absolute TOF UPS, 0.00001902385520224925
47028, Absolute TOF DNS, 0.00001902196345326956
47029, Volume Flow Rate, -0.63442993164062500000
47030, Debug, 0.00000000000000000000
47031, Adv. Debug (4), -0.63442993164062500000
47276, Delta TOF, 0.00000000003268496584
47277, Absolute TOF UPS, 0.00001902239455375820
47278, Absolute TOF DNS, 0.00001901817449834198
47279, Volume Flow Rate, 1.15100097656250000000
47280, Debug, 0.00000000000000000000
47281, Adv. Debug (4), 1.15100097656250000000
47527, Delta TOF, -0.00000000002995648174
47528, Absolute TOF UPS, 0.00001902060466818512
47529, Absolute TOF DNS, 0.00001902057010738645
47530, Volume Flow Rate, -1.05497741699218750000
47531, Debug, 0.00000000000000000000
47532, Adv. Debug (4), -1.05497741699218750000
47776, Delta TOF, -0.00000000001182343112
47777, Absolute TOF UPS, 0.00001902443545986898
47778, Absolute TOF DNS, 0.00001902436270029284
47779, Volume Flow Rate, -0.41607666015625000000
47780, Debug, 0.00000000000000000000
47781, Adv. Debug (4), -0.41607666015625000000
48026, Delta TOF, -0.00000000001375610736
48027, Absolute TOF UPS, 0.00001902195617731195
48028, Absolute TOF DNS, 0.00001902195617731195
48029, Volume Flow Rate, -0.48432922363281250000
48030, Debug, 0.00000000000000000000
48031, Adv. Debug (4), -0.48432922363281250000
48277, Delta TOF, 0.00000000000187583282
48278, Absolute TOF UPS, 0.00001902196345326956
48279, Absolute TOF DNS, 0.00001901948780869134
48280, Volume Flow Rate, 0.06590270996093750000
48281, Debug, 0.00000000000000000000
48282, Adv. Debug (4), 0.06590270996093750000
48526, Delta TOF, -0.00000000001193711796
48527, Absolute TOF UPS, 0.00001902239091577940
48528, Absolute TOF DNS, 0.00001901685209304560
48529, Volume Flow Rate, -0.42036437988281250000
48530, Debug, 0.00000000000000000000
48531, Adv. Debug (4), -0.42036437988281250000
48776, Delta TOF, -0.00000000002961542123
48777, Absolute TOF UPS, 0.00001902195981529076
48778, Absolute TOF DNS, 0.00001902195981529076
48779, Volume Flow Rate, -1.04292297363281250000
48780, Debug, 0.00000000000000000000
48781, Adv. Debug (4), -1.04292297363281250000
49027, Delta TOF, -0.00000000003478817234
49028, Absolute TOF UPS, 0.00001902057010738645
49029, Absolute TOF DNS, 0.00001902239455375820
49030, Volume Flow Rate, -1.22509765625000000000
49031, Debug, 0.00000000000000000000
49032, Adv. Debug (4), -1.22509765625000000000
49276, Delta TOF, -0.00000000001062971933
49277, Absolute TOF UPS, 0.00001901576433738228
49278, Absolute TOF DNS, 0.00001902195981529076
49279, Volume Flow Rate, -0.37428283691406250000
49280, Debug, 0.00000000000000000000
49281, Adv. Debug (4), -0.37428283691406250000
49526, Delta TOF, -0.00000000002961542123
49527, Absolute TOF UPS, 0.00001902300027722959
49528, Absolute TOF DNS, 0.00001902300755318720
49529, Volume Flow Rate, -1.04272460937500000000
49530, Debug, 0.00000000000000000000
49531, Adv. Debug (4), -1.04272460937500000000
49777, Delta TOF, 0.00000000002711431080
49778, Absolute TOF UPS, 0.00001901546238514129
49779, Absolute TOF DNS, 0.00001902350049931556
49780, Volume Flow Rate, 0.95501708984375000000
49781, Debug, 0.00000000000000000000
49782, Adv. Debug (4), 0.95501708984375000000
50026, Delta TOF, -0.00000000003166178431
50027, Absolute TOF UPS, 0.00001902064286696259
50028, Absolute TOF DNS, 0.00001901925134006888
50029, Volume Flow Rate, -1.11505126953125000000
50030, Debug, 0.00000000000000000000
50031, Adv. Debug (4), -1.11505126953125000000
50277, Delta TOF, -0.00000000001227817847
50278, Absolute TOF UPS, 0.00001902398435049690
50279, Absolute TOF DNS, 0.00001902300027722959
50280, Volume Flow Rate, -0.43222045898437500000
50280, Debug, 0.00000000000000000000
50281, Adv. Debug (4), -0.43222045898437500000
50527, Delta TOF, -0.00000000001034550223
50528, Absolute TOF UPS, 0.00001902237818285357
50529, Absolute TOF DNS, 0.00001902433177747298
50530, Volume Flow Rate, -0.36416625976562500000
50531, Debug, 0.00000000000000000000
50532, Adv. Debug (4), -0.36416625976562500000
50776, Delta TOF, -0.00000000001153921403
50777, Absolute TOF UPS, 0.00001902057010738645
50778, Absolute TOF DNS, 0.00001902064286696259
50779, Volume Flow Rate, -0.40635681152343750000
